895 Mbps
969 Mbps
970 Mbps
904 Mbps
972 Mbps
975 Mbps
970 Mbps
970 Mbps
894 Mbps
972 Mbps
903 Mbps
977 Mbps
967 Mbps
976 Mbps
975 Mbps
976 Mbps
976 Mbps
944 Mbps
901 Mbps
884 Mbps
885 Mbps
977 Mbps
896 Mbps
901 Mbps
978 Mbps
976 Mbps
970 Mbps
971 Mbps
898 Mbps
914 Mbps
894 Mbps
978 Mbps
901 Mbps
972 Mbps
898 Mbps
979 Mbps
975 Mbps
976 Mbps
903 Mbps
977 Mbps
892 Mbps
978 Mbps
974 Mbps
977 Mbps
955 Mbps
978 Mbps
909 Mbps
952 Mbps
956 Mbps
969 Mbps
978 Mbps
898 Mbps
891 Mbps
977 Mbps
977 Mbps
901 Mbps
978 Mbps
893 Mbps
895 Mbps
971 Mbps
894 Mbps
947 Mbps
978 Mbps
979 Mbps
898 Mbps
896 Mbps
891 Mbps
975 Mbps
975 Mbps
978 Mbps
893 Mbps
974 Mbps
886 Mbps
887 Mbps
979 Mbps
972 Mbps
970 Mbps
972 Mbps
900 Mbps
977 Mbps
978 Mbps
977 Mbps
903 Mbps
978 Mbps
904 Mbps
978 Mbps
976 Mbps
977 Mbps
978 Mbps
977 Mbps
971 Mbps
906 Mbps
970 Mbps
886 Mbps
910 Mbps
977 Mbps
971 Mbps
898 Mbps
891 Mbps
957 Mbps
